,label,group,prediction
74,1.0,0.0,0.69133192389
75,0.0,1.0,0.598526703499
76,0.0,0.0,0.598526703499
77,1.0,0.0,0.21594068582
78,0.0,0.0,0.21594068582
79,0.0,0.0,0.21594068582
80,1.0,1.0,0.432835820896
81,0.0,1.0,0.307692307692
82,0.0,1.0,0.307692307692
83,1.0,0.0,0.21594068582
84,1.0,0.0,0.56401384083
85,0.0,0.0,0.432835820896
86,0.0,0.0,0.473597359736
87,0.0,0.0,0.432835820896
88,1.0,1.0,0.705020920502
89,0.0,0.0,0.21594068582
90,1.0,1.0,0.705020920502
91,1.0,0.0,0.432835820896
92,0.0,0.0,0.473597359736
93,1.0,1.0,0.473597359736
94,0.0,1.0,0.307692307692
95,1.0,0.0,0.307692307692
96,1.0,1.0,0.705020920502
97,1.0,1.0,0.432835820896
98,1.0,1.0,0.69133192389
99,0.0,1.0,0.598526703499
100,1.0,0.0,0.777142857143
101,1.0,1.0,0.705020920502
102,0.0,1.0,0.705020920502
103,0.0,0.0,0.705020920502
104,1.0,1.0,0.777142857143
105,0.0,0.0,0.21594068582
106,1.0,0.0,0.56401384083
107,0.0,0.0,0.384491114701
108,0.0,0.0,0.432835820896
109,0.0,0.0,0.307692307692
110,0.0,0.0,0.21594068582
111,1.0,0.0,0.307692307692
112,0.0,1.0,0.307692307692
113,1.0,0.0,0.432835820896
114,1.0,0.0,0.307692307692
115,1.0,1.0,0.598526703499
116,1.0,0.0,0.384491114701
117,0.0,1.0,0.307692307692
118,1.0,0.0,0.307692307692
119,0.0,0.0,0.432835820896
120,0.0,1.0,0.777142857143
121,0.0,0.0,0.21594068582
122,1.0,1.0,0.69133192389
123,1.0,1.0,0.56401384083
124,1.0,1.0,0.473597359736
125,1.0,1.0,0.384491114701
126,1.0,1.0,0.705020920502
127,1.0,1.0,0.705020920502
128,0.0,1.0,0.56401384083
129,0.0,0.0,0.56401384083
130,1.0,1.0,0.21594068582
131,1.0,1.0,0.777142857143
132,1.0,1.0,0.432835820896
133,0.0,1.0,0.21594068582
134,0.0,0.0,0.432835820896
135,1.0,0.0,0.598526703499
136,0.0,1.0,0.598526703499
137,0.0,0.0,0.307692307692
138,0.0,1.0,0.307692307692
139,1.0,0.0,0.21594068582
140,0.0,0.0,0.56401384083
141,0.0,0.0,0.473597359736
142,1.0,1.0,0.307692307692
143,0.0,1.0,0.598526703499
144,0.0,1.0,0.432835820896
145,0.0,0.0,0.777142857143
146,0.0,0.0,0.21594068582
147,1.0,1.0,0.56401384083
148,1.0,0.0,0.21594068582
149,0.0,0.0,0.21594068582
150,1.0,1.0,0.69133192389
151,1.0,1.0,0.473597359736
152,1.0,1.0,0.69133192389
153,1.0,1.0,0.307692307692
154,1.0,0.0,0.473597359736
155,0.0,1.0,0.21594068582
156,1.0,0.0,0.432835820896
157,1.0,1.0,0.777142857143
158,1.0,1.0,0.705020920502
159,1.0,0.0,0.432835820896
160,1.0,1.0,0.705020920502
161,0.0,0.0,0.384491114701
162,1.0,1.0,0.384491114701
163,0.0,1.0,0.307692307692
164,0.0,1.0,0.432835820896
165,0.0,0.0,0.21594068582
166,0.0,0.0,0.384491114701
167,0.0,0.0,0.432835820896
168,1.0,1.0,0.705020920502
169,1.0,1.0,0.777142857143
170,0.0,1.0,0.307692307692
171,0.0,1.0,0.69133192389
172,1.0,0.0,0.473597359736
173,1.0,0.0,0.705020920502
174,0.0,1.0,0.21594068582
175,0.0,0.0,0.432835820896
176,0.0,1.0,0.705020920502
177,1.0,0.0,0.21594068582
178,0.0,1.0,0.705020920502
179,0.0,1.0,0.473597359736
180,0.0,1.0,0.56401384083
181,0.0,0.0,0.21594068582
182,1.0,0.0,0.21594068582
183,0.0,0.0,0.307692307692
184,0.0,1.0,0.21594068582
185,1.0,0.0,0.384491114701
186,0.0,1.0,0.598526703499
187,0.0,1.0,0.56401384083
188,1.0,1.0,0.777142857143
189,0.0,1.0,0.21594068582
190,0.0,1.0,0.705020920502
191,0.0,1.0,0.705020920502
192,1.0,1.0,0.432835820896
193,0.0,1.0,0.21594068582
194,0.0,0.0,0.21594068582
195,1.0,0.0,0.432835820896
196,0.0,1.0,0.432835820896
197,0.0,0.0,0.21594068582
198,1.0,1.0,0.705020920502
199,0.0,0.0,0.473597359736
200,0.0,1.0,0.432835820896
201,0.0,1.0,0.307692307692
202,1.0,0.0,0.69133192389
203,1.0,0.0,0.307692307692
204,0.0,1.0,0.705020920502
205,0.0,1.0,0.69133192389
206,0.0,0.0,0.21594068582
207,1.0,1.0,0.69133192389
208,1.0,0.0,0.473597359736
209,0.0,1.0,0.384491114701
210,1.0,0.0,0.69133192389
211,1.0,0.0,0.598526703499
212,0.0,0.0,0.307692307692
213,1.0,1.0,0.705020920502
214,1.0,0.0,0.598526703499
215,1.0,1.0,0.307692307692
216,1.0,0.0,0.473597359736
217,0.0,1.0,0.384491114701
218,1.0,1.0,0.69133192389
219,1.0,1.0,0.56401384083
220,0.0,1.0,0.432835820896
221,0.0,0.0,0.432835820896
222,0.0,1.0,0.21594068582
223,0.0,1.0,0.69133192389
224,0.0,1.0,0.21594068582
225,1.0,1.0,0.432835820896
226,0.0,1.0,0.307692307692
227,1.0,1.0,0.56401384083
228,0.0,0.0,0.473597359736
229,1.0,0.0,0.56401384083
230,1.0,1.0,0.598526703499
231,1.0,1.0,0.777142857143
232,0.0,0.0,0.384491114701
233,0.0,1.0,0.777142857143
234,0.0,0.0,0.432835820896
235,0.0,1.0,0.384491114701
236,0.0,1.0,0.598526703499
237,1.0,1.0,0.56401384083
238,0.0,1.0,0.21594068582
239,0.0,0.0,0.21594068582
240,1.0,1.0,0.432835820896
241,0.0,0.0,0.21594068582
242,1.0,0.0,0.307692307692
243,0.0,0.0,0.432835820896
244,1.0,1.0,0.705020920502
245,1.0,1.0,0.69133192389
246,0.0,0.0,0.432835820896
247,1.0,1.0,0.473597359736
248,0.0,1.0,0.432835820896
249,1.0,0.0,0.473597359736
250,1.0,1.0,0.432835820896
251,0.0,1.0,0.21594068582
252,1.0,1.0,0.384491114701
253,1.0,0.0,0.384491114701
254,0.0,0.0,0.384491114701
255,0.0,1.0,0.56401384083
256,0.0,1.0,0.473597359736
257,1.0,1.0,0.69133192389
258,0.0,0.0,0.21594068582
259,1.0,1.0,0.69133192389
260,0.0,0.0,0.384491114701
261,0.0,1.0,0.21594068582
262,0.0,1.0,0.21594068582
263,1.0,0.0,0.21594068582
264,1.0,0.0,0.384491114701
265,0.0,0.0,0.307692307692
266,0.0,1.0,0.307692307692
267,1.0,1.0,0.777142857143
268,0.0,0.0,0.21594068582
269,0.0,0.0,0.21594068582
270,0.0,1.0,0.705020920502
271,1.0,1.0,0.705020920502
272,0.0,0.0,0.21594068582
273,0.0,0.0,0.473597359736
274,1.0,1.0,0.705020920502
275,1.0,0.0,0.56401384083
276,1.0,0.0,0.384491114701
277,0.0,1.0,0.21594068582
278,0.0,1.0,0.598526703499
279,1.0,0.0,0.432835820896
280,0.0,0.0,0.473597359736
281,1.0,1.0,0.69133192389
282,0.0,0.0,0.384491114701
283,0.0,1.0,0.384491114701
284,1.0,1.0,0.56401384083
285,0.0,1.0,0.21594068582
286,0.0,0.0,0.56401384083
287,0.0,1.0,0.56401384083
288,1.0,1.0,0.705020920502
289,0.0,1.0,0.56401384083
290,0.0,1.0,0.384491114701
291,0.0,0.0,0.21594068582
292,1.0,1.0,0.777142857143
293,0.0,0.0,0.56401384083
294,0.0,0.0,0.21594068582
295,0.0,0.0,0.56401384083
296,1.0,1.0,0.777142857143
297,0.0,0.0,0.432835820896
298,1.0,1.0,0.473597359736
299,0.0,1.0,0.473597359736
300,0.0,1.0,0.432835820896
301,0.0,0.0,0.21594068582
302,0.0,1.0,0.777142857143
303,1.0,1.0,0.777142857143
304,0.0,0.0,0.432835820896
305,0.0,1.0,0.384491114701
306,1.0,0.0,0.56401384083
307,0.0,1.0,0.69133192389
308,1.0,1.0,0.705020920502
309,1.0,1.0,0.473597359736
310,0.0,0.0,0.21594068582
311,1.0,0.0,0.21594068582
312,1.0,0.0,0.598526703499
313,1.0,1.0,0.69133192389
314,0.0,0.0,0.21594068582
315,0.0,1.0,0.432835820896
316,0.0,1.0,0.21594068582
317,0.0,1.0,0.384491114701
318,0.0,0.0,0.432835820896
319,1.0,1.0,0.69133192389
320,1.0,1.0,0.705020920502
321,0.0,0.0,0.598526703499
322,1.0,1.0,0.705020920502
323,0.0,1.0,0.473597359736
324,0.0,1.0,0.21594068582
325,0.0,1.0,0.21594068582
326,0.0,1.0,0.432835820896
327,1.0,0.0,0.69133192389
328,0.0,0.0,0.21594068582
329,1.0,1.0,0.69133192389
330,0.0,1.0,0.705020920502
331,0.0,0.0,0.384491114701
332,1.0,0.0,0.777142857143
333,1.0,1.0,0.598526703499
334,0.0,1.0,0.473597359736
335,1.0,1.0,0.705020920502
336,0.0,1.0,0.598526703499
337,0.0,0.0,0.307692307692
338,0.0,0.0,0.21594068582
339,0.0,1.0,0.384491114701
340,1.0,1.0,0.69133192389
341,1.0,0.0,0.21594068582
342,0.0,1.0,0.307692307692
343,0.0,0.0,0.56401384083
344,0.0,0.0,0.21594068582
345,0.0,1.0,0.598526703499
346,1.0,1.0,0.307692307692
347,0.0,1.0,0.56401384083
348,1.0,0.0,0.307692307692
349,0.0,0.0,0.384491114701
350,0.0,0.0,0.21594068582
351,1.0,1.0,0.384491114701
352,1.0,0.0,0.473597359736
353,1.0,1.0,0.56401384083
354,1.0,1.0,0.598526703499
355,1.0,0.0,0.56401384083
356,0.0,1.0,0.777142857143
357,1.0,1.0,0.598526703499
358,0.0,1.0,0.598526703499
359,0.0,0.0,0.432835820896
360,1.0,1.0,0.473597359736
361,0.0,0.0,0.21594068582
362,0.0,1.0,0.432835820896
363,1.0,0.0,0.69133192389
364,0.0,0.0,0.21594068582
365,0.0,1.0,0.56401384083
366,1.0,1.0,0.777142857143
367,1.0,0.0,0.777142857143
368,0.0,0.0,0.21594068582
369,0.0,0.0,0.473597359736
370,0.0,0.0,0.21594068582
371,1.0,1.0,0.777142857143
372,1.0,1.0,0.307692307692
373,0.0,0.0,0.21594068582
374,0.0,1.0,0.307692307692
375,0.0,1.0,0.21594068582
376,0.0,1.0,0.384491114701
377,0.0,0.0,0.21594068582
378,0.0,1.0,0.307692307692
379,1.0,1.0,0.777142857143
380,1.0,0.0,0.21594068582
381,1.0,1.0,0.69133192389
382,0.0,1.0,0.69133192389
383,1.0,1.0,0.56401384083
384,1.0,1.0,0.473597359736
385,1.0,0.0,0.473597359736
386,1.0,0.0,0.432835820896
387,1.0,1.0,0.384491114701
388,1.0,1.0,0.705020920502
389,0.0,1.0,0.777142857143
390,0.0,0.0,0.21594068582
391,0.0,1.0,0.21594068582
392,0.0,1.0,0.56401384083
393,1.0,1.0,0.705020920502
394,1.0,1.0,0.598526703499
395,1.0,1.0,0.705020920502
396,0.0,1.0,0.21594068582
397,1.0,1.0,0.56401384083
398,1.0,0.0,0.473597359736
399,0.0,1.0,0.307692307692
400,1.0,1.0,0.777142857143
401,0.0,0.0,0.21594068582
402,0.0,0.0,0.307692307692
403,0.0,0.0,0.21594068582
404,1.0,0.0,0.56401384083
405,0.0,0.0,0.21594068582
406,1.0,0.0,0.21594068582
407,1.0,0.0,0.705020920502
408,1.0,0.0,0.705020920502
409,0.0,1.0,0.705020920502
410,0.0,1.0,0.307692307692
411,0.0,0.0,0.307692307692
412,1.0,0.0,0.705020920502
413,1.0,0.0,0.432835820896
414,0.0,1.0,0.21594068582
415,1.0,1.0,0.432835820896
416,0.0,0.0,0.21594068582
417,0.0,1.0,0.473597359736
418,1.0,1.0,0.598526703499
419,1.0,0.0,0.384491114701
420,1.0,1.0,0.56401384083
421,0.0,0.0,0.473597359736
422,0.0,0.0,0.21594068582
423,0.0,0.0,0.307692307692
424,0.0,1.0,0.598526703499
425,0.0,0.0,0.384491114701
426,0.0,1.0,0.307692307692
427,0.0,1.0,0.307692307692
428,0.0,0.0,0.21594068582
429,0.0,1.0,0.384491114701
430,0.0,1.0,0.432835820896
431,1.0,1.0,0.598526703499
432,1.0,1.0,0.473597359736
433,0.0,0.0,0.307692307692
434,1.0,0.0,0.598526703499
435,1.0,1.0,0.69133192389
436,0.0,1.0,0.473597359736
437,1.0,1.0,0.432835820896
438,1.0,0.0,0.432835820896
439,0.0,0.0,0.307692307692
440,0.0,0.0,0.705020920502
441,0.0,0.0,0.432835820896
442,1.0,1.0,0.384491114701
443,0.0,1.0,0.307692307692
444,1.0,1.0,0.432835820896
445,1.0,0.0,0.21594068582
446,1.0,0.0,0.384491114701
447,0.0,0.0,0.384491114701
448,0.0,1.0,0.598526703499
449,1.0,1.0,0.598526703499
450,1.0,0.0,0.777142857143
451,1.0,0.0,0.777142857143
452,0.0,0.0,0.21594068582
453,1.0,1.0,0.705020920502
454,1.0,0.0,0.56401384083
455,0.0,1.0,0.384491114701
456,0.0,1.0,0.473597359736
457,0.0,0.0,0.307692307692
458,0.0,1.0,0.473597359736
459,0.0,1.0,0.56401384083
460,0.0,1.0,0.56401384083
461,1.0,1.0,0.384491114701
462,1.0,1.0,0.473597359736
463,0.0,0.0,0.21594068582
464,1.0,1.0,0.598526703499
465,0.0,1.0,0.384491114701
466,0.0,1.0,0.21594068582
467,0.0,0.0,0.56401384083
468,1.0,1.0,0.69133192389
469,0.0,1.0,0.384491114701
470,0.0,1.0,0.473597359736
471,1.0,0.0,0.432835820896
472,0.0,0.0,0.432835820896
473,1.0,1.0,0.432835820896
474,0.0,0.0,0.384491114701
475,1.0,1.0,0.307692307692
476,0.0,0.0,0.21594068582
477,0.0,1.0,0.598526703499
478,0.0,1.0,0.384491114701
479,0.0,0.0,0.432835820896
480,1.0,0.0,0.21594068582
481,1.0,0.0,0.21594068582
482,1.0,0.0,0.56401384083
483,1.0,0.0,0.21594068582
484,0.0,0.0,0.21594068582
485,1.0,1.0,0.56401384083
486,0.0,0.0,0.384491114701
487,0.0,0.0,0.432835820896
488,1.0,1.0,0.777142857143
489,1.0,1.0,0.598526703499
490,0.0,1.0,0.69133192389
491,0.0,1.0,0.384491114701
492,0.0,0.0,0.598526703499
493,0.0,1.0,0.307692307692
494,0.0,0.0,0.473597359736
495,0.0,1.0,0.384491114701
496,1.0,1.0,0.69133192389
497,1.0,1.0,0.598526703499
498,1.0,1.0,0.473597359736
499,0.0,1.0,0.307692307692
500,1.0,1.0,0.777142857143
501,0.0,1.0,0.21594068582
502,0.0,1.0,0.598526703499
503,1.0,0.0,0.56401384083
504,0.0,1.0,0.21594068582
505,0.0,0.0,0.21594068582
506,0.0,0.0,0.21594068582
507,1.0,1.0,0.598526703499
508,0.0,0.0,0.21594068582
509,1.0,1.0,0.69133192389
510,1.0,1.0,0.473597359736
511,0.0,0.0,0.21594068582
512,1.0,0.0,0.307692307692
513,0.0,1.0,0.384491114701
514,0.0,1.0,0.69133192389
515,1.0,1.0,0.384491114701
516,0.0,0.0,0.777142857143
517,0.0,1.0,0.473597359736
518,1.0,0.0,0.777142857143
519,0.0,1.0,0.21594068582
520,0.0,1.0,0.21594068582
521,1.0,1.0,0.56401384083
522,1.0,1.0,0.777142857143
523,1.0,1.0,0.705020920502
524,1.0,0.0,0.598526703499
525,0.0,0.0,0.705020920502
526,0.0,0.0,0.473597359736
527,1.0,0.0,0.473597359736
528,0.0,1.0,0.21594068582
529,1.0,1.0,0.705020920502
530,1.0,0.0,0.384491114701
531,1.0,1.0,0.307692307692
532,1.0,0.0,0.432835820896
533,0.0,1.0,0.384491114701
534,0.0,1.0,0.69133192389
535,0.0,1.0,0.307692307692
536,1.0,0.0,0.777142857143
537,1.0,0.0,0.432835820896
538,1.0,0.0,0.432835820896
539,1.0,1.0,0.69133192389
540,0.0,1.0,0.56401384083
541,0.0,0.0,0.56401384083
542,0.0,1.0,0.598526703499
543,1.0,0.0,0.307692307692
544,1.0,1.0,0.69133192389
545,1.0,1.0,0.432835820896
546,1.0,1.0,0.307692307692
547,1.0,1.0,0.598526703499
548,1.0,0.0,0.21594068582
549,1.0,1.0,0.777142857143
550,0.0,1.0,0.705020920502
551,0.0,1.0,0.598526703499
552,1.0,1.0,0.705020920502
553,1.0,1.0,0.307692307692
554,0.0,1.0,0.432835820896
555,0.0,1.0,0.384491114701
556,0.0,0.0,0.21594068582
557,0.0,1.0,0.473597359736
558,0.0,1.0,0.432835820896
559,0.0,0.0,0.473597359736
560,0.0,1.0,0.598526703499
561,0.0,1.0,0.21594068582
562,0.0,0.0,0.384491114701
563,0.0,1.0,0.307692307692
564,1.0,1.0,0.598526703499
565,1.0,1.0,0.705020920502
566,0.0,1.0,0.705020920502
567,0.0,0.0,0.307692307692
568,1.0,0.0,0.705020920502
569,1.0,1.0,0.777142857143
570,0.0,1.0,0.432835820896
571,1.0,0.0,0.21594068582
572,1.0,1.0,0.705020920502
573,0.0,1.0,0.307692307692
574,0.0,1.0,0.598526703499
575,0.0,1.0,0.473597359736
576,0.0,1.0,0.473597359736
577,1.0,1.0,0.69133192389
578,0.0,0.0,0.21594068582
579,1.0,1.0,0.307692307692
580,0.0,1.0,0.777142857143
581,1.0,1.0,0.69133192389
582,1.0,0.0,0.473597359736
583,1.0,1.0,0.598526703499
584,0.0,1.0,0.432835820896
585,0.0,1.0,0.56401384083
586,0.0,1.0,0.21594068582
587,0.0,1.0,0.21594068582
588,0.0,1.0,0.384491114701
589,1.0,1.0,0.56401384083
590,1.0,1.0,0.69133192389
591,0.0,0.0,0.307692307692
592,1.0,0.0,0.384491114701
593,0.0,0.0,0.21594068582
594,0.0,1.0,0.56401384083
595,0.0,1.0,0.21594068582
596,0.0,0.0,0.69133192389
597,1.0,1.0,0.473597359736
598,1.0,1.0,0.21594068582
599,0.0,1.0,0.21594068582
600,1.0,1.0,0.69133192389
601,0.0,1.0,0.21594068582
602,0.0,1.0,0.473597359736
603,1.0,0.0,0.307692307692
604,0.0,0.0,0.21594068582
605,1.0,0.0,0.21594068582
606,0.0,0.0,0.307692307692
607,1.0,0.0,0.307692307692
608,0.0,0.0,0.21594068582
609,0.0,0.0,0.307692307692
610,0.0,0.0,0.384491114701
611,0.0,1.0,0.69133192389
612,1.0,0.0,0.432835820896
613,0.0,0.0,0.21594068582
614,1.0,0.0,0.432835820896
615,1.0,1.0,0.432835820896
616,1.0,1.0,0.777142857143
617,0.0,1.0,0.56401384083
618,0.0,0.0,0.21594068582
619,1.0,1.0,0.705020920502
620,0.0,1.0,0.69133192389
621,0.0,1.0,0.307692307692
622,0.0,1.0,0.384491114701
623,0.0,1.0,0.705020920502
624,1.0,1.0,0.598526703499
625,0.0,1.0,0.307692307692
626,0.0,0.0,0.473597359736
627,1.0,0.0,0.473597359736
628,1.0,1.0,0.777142857143
629,0.0,0.0,0.21594068582
630,0.0,0.0,0.384491114701
631,1.0,1.0,0.473597359736
632,0.0,1.0,0.705020920502
633,0.0,1.0,0.21594068582
634,0.0,1.0,0.705020920502
635,0.0,1.0,0.473597359736
636,1.0,1.0,0.473597359736
637,0.0,1.0,0.473597359736
638,1.0,1.0,0.473597359736
639,1.0,1.0,0.598526703499
640,1.0,1.0,0.777142857143
641,1.0,0.0,0.69133192389
642,0.0,1.0,0.307692307692
643,1.0,0.0,0.307692307692
644,0.0,1.0,0.21594068582
645,0.0,1.0,0.598526703499
646,1.0,1.0,0.598526703499
647,0.0,1.0,0.56401384083
648,1.0,1.0,0.705020920502
649,0.0,1.0,0.384491114701
650,0.0,1.0,0.432835820896
651,0.0,1.0,0.307692307692
652,1.0,1.0,0.56401384083
653,0.0,0.0,0.307692307692
654,0.0,0.0,0.21594068582
655,0.0,1.0,0.307692307692
656,0.0,1.0,0.473597359736
657,1.0,0.0,0.432835820896
658,1.0,0.0,0.705020920502
659,1.0,0.0,0.432835820896
660,0.0,1.0,0.56401384083
661,0.0,0.0,0.598526703499
662,0.0,1.0,0.598526703499
663,0.0,0.0,0.21594068582
664,1.0,1.0,0.705020920502
665,0.0,0.0,0.384491114701
666,1.0,1.0,0.473597359736
667,1.0,1.0,0.705020920502
668,0.0,1.0,0.21594068582
669,1.0,0.0,0.473597359736
670,0.0,0.0,0.384491114701
671,0.0,0.0,0.432835820896
672,1.0,1.0,0.473597359736
673,0.0,1.0,0.307692307692
674,0.0,0.0,0.56401384083
675,1.0,1.0,0.307692307692
676,0.0,1.0,0.307692307692
677,0.0,1.0,0.384491114701
678,1.0,1.0,0.777142857143
679,1.0,0.0,0.56401384083
680,1.0,1.0,0.21594068582
681,0.0,0.0,0.473597359736
682,0.0,1.0,0.56401384083
683,0.0,1.0,0.384491114701
684,0.0,0.0,0.307692307692
685,0.0,0.0,0.432835820896
686,0.0,1.0,0.56401384083
687,1.0,1.0,0.598526703499
688,0.0,1.0,0.473597359736
689,1.0,0.0,0.384491114701
690,1.0,1.0,0.69133192389
691,0.0,1.0,0.777142857143
692,1.0,0.0,0.384491114701
693,0.0,0.0,0.21594068582
694,0.0,0.0,0.432835820896
695,1.0,1.0,0.56401384083
696,0.0,1.0,0.384491114701
697,0.0,0.0,0.307692307692
698,1.0,1.0,0.69133192389
699,0.0,1.0,0.69133192389
700,1.0,1.0,0.69133192389
701,1.0,1.0,0.777142857143
702,1.0,1.0,0.598526703499
703,1.0,1.0,0.69133192389
704,1.0,0.0,0.432835820896
705,1.0,1.0,0.598526703499
706,0.0,1.0,0.307692307692
707,0.0,0.0,0.21594068582
708,1.0,1.0,0.432835820896
709,0.0,1.0,0.432835820896
710,1.0,1.0,0.473597359736
711,1.0,1.0,0.473597359736
712,0.0,0.0,0.21594068582
713,1.0,1.0,0.598526703499
714,1.0,0.0,0.598526703499
715,1.0,0.0,0.307692307692
716,0.0,1.0,0.69133192389
717,1.0,1.0,0.705020920502
718,1.0,0.0,0.432835820896
719,1.0,1.0,0.69133192389
720,0.0,0.0,0.307692307692
721,1.0,1.0,0.473597359736
722,0.0,0.0,0.432835820896
723,0.0,0.0,0.21594068582
724,0.0,1.0,0.705020920502
725,0.0,0.0,0.473597359736
726,1.0,1.0,0.384491114701
727,0.0,1.0,0.598526703499
728,0.0,1.0,0.69133192389
729,1.0,1.0,0.432835820896
730,0.0,0.0,0.56401384083
731,1.0,1.0,0.705020920502
732,1.0,1.0,0.69133192389
733,0.0,1.0,0.432835820896
734,1.0,1.0,0.69133192389
735,1.0,1.0,0.21594068582
736,0.0,1.0,0.384491114701
737,0.0,0.0,0.307692307692
738,0.0,1.0,0.21594068582
739,0.0,1.0,0.705020920502
740,0.0,1.0,0.307692307692
741,1.0,0.0,0.69133192389
742,0.0,0.0,0.432835820896
743,1.0,1.0,0.777142857143
744,0.0,1.0,0.384491114701
745,0.0,0.0,0.432835820896
746,0.0,0.0,0.21594068582
747,0.0,1.0,0.598526703499
748,0.0,1.0,0.307692307692
749,1.0,0.0,0.432835820896
750,0.0,1.0,0.473597359736
751,1.0,0.0,0.384491114701
752,0.0,1.0,0.473597359736
753,1.0,1.0,0.598526703499
754,1.0,0.0,0.777142857143
755,1.0,0.0,0.21594068582
756,1.0,1.0,0.56401384083
757,1.0,1.0,0.21594068582
758,1.0,1.0,0.384491114701
759,0.0,0.0,0.21594068582
760,1.0,1.0,0.307692307692
761,0.0,0.0,0.432835820896
762,0.0,0.0,0.432835820896
763,0.0,0.0,0.21594068582
764,0.0,0.0,0.307692307692
765,1.0,1.0,0.598526703499
766,1.0,1.0,0.598526703499
767,1.0,1.0,0.307692307692
768,0.0,1.0,0.307692307692
769,0.0,0.0,0.473597359736
770,1.0,1.0,0.307692307692
771,1.0,0.0,0.21594068582
772,1.0,1.0,0.21594068582
773,1.0,1.0,0.705020920502
774,1.0,1.0,0.777142857143
775,0.0,1.0,0.705020920502
776,0.0,0.0,0.384491114701
777,0.0,1.0,0.21594068582
778,1.0,1.0,0.777142857143
779,1.0,1.0,0.598526703499
780,0.0,1.0,0.307692307692
781,0.0,0.0,0.21594068582
782,1.0,0.0,0.473597359736
783,1.0,1.0,0.705020920502
784,0.0,1.0,0.598526703499
785,1.0,1.0,0.777142857143
786,0.0,0.0,0.473597359736
787,0.0,1.0,0.69133192389
788,1.0,1.0,0.307692307692
789,1.0,1.0,0.598526703499
790,0.0,0.0,0.56401384083
791,0.0,0.0,0.432835820896
792,1.0,1.0,0.473597359736
793,1.0,1.0,0.473597359736
794,1.0,1.0,0.598526703499
795,0.0,0.0,0.21594068582
796,0.0,0.0,0.21594068582
797,0.0,0.0,0.384491114701
798,1.0,0.0,0.473597359736
799,0.0,1.0,0.21594068582
800,1.0,1.0,0.56401384083
801,0.0,0.0,0.384491114701
802,1.0,1.0,0.56401384083
803,1.0,1.0,0.69133192389
804,1.0,1.0,0.598526703499
805,1.0,1.0,0.473597359736
806,1.0,0.0,0.473597359736
807,0.0,0.0,0.21594068582
808,1.0,1.0,0.432835820896
809,0.0,1.0,0.432835820896
810,1.0,1.0,0.21594068582
811,0.0,1.0,0.21594068582
812,0.0,1.0,0.598526703499
813,0.0,1.0,0.21594068582
814,1.0,0.0,0.705020920502
815,1.0,1.0,0.598526703499
816,1.0,1.0,0.307692307692
817,1.0,1.0,0.432835820896
818,0.0,1.0,0.432835820896
819,1.0,1.0,0.598526703499
820,0.0,0.0,0.432835820896
821,0.0,0.0,0.21594068582
